adminyear,org_code,DistrictName,SchoolName,grade,group,eadv_num,eadv_per,epro_num,epro_per,eni_num,eni_per,ewf_num,ewf_per,madv_num,madv_per,mpro_num,mpro_per,mni_num,mni_per,mwf_num,mwf_per,etotal,mtotal
2015,490305,Cambridge,Cambridge Street Upper School,7,Non-Economically Disadvantaged,6,13,26,54,14,29,2,4,15,31,7,15,14,29,12,25,48,48
2015,490305,Cambridge,Cambridge Street Upper School,7,Economically Disadvantaged,0,0,16,40,19,48,5,13,4,10,7,18,9,23,20,50,40,40
2015,490305,Cambridge,Cambridge Street Upper School,7,Male,2,4,26,51,18,35,5,10,12,24,12,24,12,24,15,29,51,51
2015,490305,Cambridge,Cambridge Street Upper School,7,Female,4,11,16,43,15,41,2,5,7,19,2,5,11,30,17,46,37,37
2015,490305,Cambridge,Cambridge Street Upper School,7,High Needs,0,0,19,37,26,50,7,13,4,8,10,19,12,23,26,50,52,52
2015,490305,Cambridge,Cambridge Street Upper School,7,Non-High Needs,6,17,23,64,7,19,0,0,15,42,4,11,11,31,6,17,36,36
2015,490305,Cambridge,Cambridge Street Upper School,7,African American,0,0,11,37,14,47,5,17,1,3,3,10,9,30,17,57,30,30
2015,490305,Cambridge,Cambridge Street Upper School,7,Hispanic/Latino,0,0,5,38,7,54,1,8,0,0,2,15,4,31,7,54,13,13
2015,490305,Cambridge,Cambridge Street Upper School,7,White,5,15,19,56,9,26,1,3,15,44,7,21,6,18,6,18,34,34
2015,490305,Cambridge,Cambridge Street Upper School,7,everELL,0,0,8,47,8,47,1,6,2,12,4,24,4,24,7,41,17,17
2015,490305,Cambridge,Cambridge Street Upper School,7,Students with Disabilities,0,0,4,15,18,69,4,15,0,0,5,19,7,27,14,54,26,26
2015,490305,Cambridge,Cambridge Street Upper School,7,Non-Disabled,6,10,38,61,15,24,3,5,19,31,9,15,16,26,18,29,62,62
2015,490305,Cambridge,Cambridge Street Upper School,7,Non-Title I,6,7,42,48,33,38,7,8,19,22,14,16,23,26,32,36,88,88
2015,490310,Cambridge,Putnam Avenue Upper School,7,All Students,2,3,42,56,22,29,9,12,10,13,16,21,16,21,34,45,75,76
2015,490310,Cambridge,Putnam Avenue Upper School,7,Non-Economically Disadvantaged,2,6,26,76,6,18,0,0,7,21,12,35,9,26,6,18,34,34
2015,490310,Cambridge,Putnam Avenue Upper School,7,Economically Disadvantaged,0,0,16,39,16,39,9,22,3,7,4,10,7,17,28,67,41,42
2015,490310,Cambridge,Putnam Avenue Upper School,7,Male,0,0,14,42,14,42,5,15,1,3,8,24,8,24,16,48,33,33
2015,490310,Cambridge,Putnam Avenue Upper School,7,Female,2,5,28,67,8,19,4,10,9,21,8,19,8,19,18,42,42,43
2015,490310,Cambridge,Putnam Avenue Upper School,7,High Needs,0,0,19,41,18,39,9,20,4,9,5,11,8,17,30,64,46,47
2015,490310,Cambridge,Putnam Avenue Upper School,7,Non-High Needs,2,7,23,79,4,14,0,0,6,21,11,38,8,28,4,14,29,29
2015,490310,Cambridge,Putnam Avenue Upper School,7,African American,1,3,16,52,10,32,4,13,1,3,5,16,7,22,19,59,31,32
2015,490310,Cambridge,Putnam Avenue Upper School,7,Hispanic/Latino,0,0,5,45,3,27,3,27,0,0,1,9,3,27,7,64,11,11
2015,490310,Cambridge,Putnam Avenue Upper School,7,White,1,5,12,60,5,25,2,10,5,25,6,30,3,15,6,30,20,20
2015,490310,Cambridge,Putnam Avenue Upper School,7,everELL,0,0,12,75,3,19,1,6,2,12,3,18,7,41,5,29,16,17
2015,490310,Cambridge,Putnam Avenue Upper School,7,Students with Disabilities,0,0,4,18,12,55,6,27,0,0,1,5,2,9,19,86,22,22
2015,490310,Cambridge,Putnam Avenue Upper School,7,Non-Disabled,2,4,38,72,10,19,3,6,10,19,15,28,14,26,15,28,53,54
2015,490310,Cambridge,Putnam Avenue Upper School,7,Non-Title I,2,3,42,56,22,29,9,12,10,13,16,21,16,21,34,45,75,76
2015,490315,Cambridge,Rindge Avenue Upper School,7,All Students,11,12,64,69,16,17,2,2,15,16,35,38,24,26,18,20,93,92
2015,490315,Cambridge,Rindge Avenue Upper School,7,Non-Economically Disadvantaged,10,16,46,72,8,13,0,0,15,23,28,44,15,23,6,9,64,64
2015,490315,Cambridge,Rindge Avenue Upper School,7,Economically Disadvantaged,1,3,18,62,8,28,2,7,0,0,7,25,9,32,12,43,29,28
2015,490315,Cambridge,Rindge Avenue Upper School,7,Male,3,7,32,70,9,20,2,4,6,13,20,44,9,20,10,22,46,45
2015,490315,Cambridge,Rindge Avenue Upper School,7,Female,8,17,32,68,7,15,0,0,9,19,15,32,15,32,8,17,47,47
2015,490315,Cambridge,Rindge Avenue Upper School,7,High Needs,1,2,24,56,16,37,2,5,0,0,10,24,14,33,18,43,43,42
2015,490315,Cambridge,Rindge Avenue Upper School,7,Non-High Needs,10,20,40,80,0,0,0,0,15,30,25,50,10,20,0,0,50,50
2015,490315,Cambridge,Rindge Avenue Upper School,7,African American,0,0,17,68,6,24,2,8,1,4,5,20,8,32,11,44,25,25
2015,490315,Cambridge,Rindge Avenue Upper School,7,Asian,4,40,6,60,0,0,0,0,4,40,4,40,2,20,0,0,10,10
2015,490315,Cambridge,Rindge Avenue Upper School,7,Hispanic/Latino,0,0,7,58,5,42,0,0,0,0,7,58,3,25,2,17,12,12
2015,490315,Cambridge,Rindge Avenue Upper School,7,White,6,15,30,75,4,10,0,0,9,23,18,46,8,21,4,10,40,39
2015,490315,Cambridge,Rindge Avenue Upper School,7,everELL,1,10,4,40,5,50,0,0,0,0,3,30,3,30,4,40,10,10
2015,490315,Cambridge,Rindge Avenue Upper School,7,Students with Disabilities,0,0,10,38,14,54,2,8,0,0,4,16,6,24,15,60,26,25
2015,490315,Cambridge,Rindge Avenue Upper School,7,Non-Disabled,11,16,54,81,2,3,0,0,15,22,31,46,18,27,3,4,67,67
2015,490315,Cambridge,Rindge Avenue Upper School,7,Non-Title I,11,12,64,69,16,17,2,2,15,16,35,38,24,26,18,20,93,92
2015,490320,Cambridge,Vassal Lane Upper School,7,All Students,7,7,67,71,17,18,3,3,34,36,30,32,19,20,12,13,94,95
2015,490320,Cambridge,Vassal Lane Upper School,7,Non-Economically Disadvantaged,7,11,47,71,10,15,2,3,27,41,22,33,10,15,7,11,66,66
2015,490320,Cambridge,Vassal Lane Upper School,7,Economically Disadvantaged,0,0,20,71,7,25,1,4,7,24,8,28,9,31,5,17,28,29
2015,490320,Cambridge,Vassal Lane Upper School,7,Male,1,2,34,74,10,22,1,2,18,38,16,34,7,15,6,13,46,47
2015,490320,Cambridge,Vassal Lane Upper School,7,Female,6,13,33,69,7,15,2,4,16,33,14,29,12,25,6,13,48,48
2015,490320,Cambridge,Vassal Lane Upper School,7,High Needs,0,0,27,66,11,27,3,7,8,19,9,21,13,31,12,29,41,42
2015,490320,Cambridge,Vassal Lane Upper School,7,Non-High Needs,7,13,40,75,6,11,0,0,26,49,21,40,6,11,0,0,53,53
2015,490320,Cambridge,Vassal Lane Upper School,7,African American,0,0,15,63,7,29,2,8,7,28,2,8,6,24,10,40,24,25
2015,490320,Cambridge,Vassal Lane Upper School,7,Asian,1,7,10,71,3,21,0,0,6,43,6,43,2,14,0,0,14,14
2015,490320,Cambridge,Vassal Lane Upper School,7,Hispanic/Latino,0,0,7,64,3,27,1,9,0,0,6,55,3,27,2,18,11,11
2015,490320,Cambridge,Vassal Lane Upper School,7,White,5,13,32,82,2,5,0,0,18,46,15,38,6,15,0,0,39,39
2015,490320,Cambridge,Vassal Lane Upper School,7,everELL,0,0,9,53,5,29,3,18,3,18,3,18,5,29,6,35,17,17
2015,490320,Cambridge,Vassal Lane Upper School,7,Students with Disabilities,0,0,9,56,7,44,0,0,1,6,2,12,8,47,6,35,16,17
2015,490320,Cambridge,Vassal Lane Upper School,7,Non-Disabled,7,9,58,74,10,13,3,4,33,42,28,36,11,14,6,8,78,78
2015,490320,Cambridge,Vassal Lane Upper School,7,Non-Title I,7,7,67,71,17,18,3,3,34,36,30,32,19,20,12,13,94,95
2008,490005,Cambridge,Maria L. Baldwin,8,All Students,15,35,21,49,6,14,1,2,17,40,8,19,10,24,7,17,43,42
2008,490005,Cambridge,Maria L. Baldwin,8,Non-Low Income,14,42,14,42,5,15,0,0,17,52,4,12,7,21,5,15,33,33
2008,490005,Cambridge,Maria L. Baldwin,8,Low Income,1,10,7,70,1,10,1,10,,,,,,,,,10,9
2008,490005,Cambridge,Maria L. Baldwin,8,Male,6,27,9,41,6,27,1,5,9,43,3,14,3,14,6,29,22,21
2008,490005,Cambridge,Maria L. Baldwin,8,Female,9,43,12,57,0,0,0,0,8,38,5,24,7,33,1,5,21,21
2008,490005,Cambridge,Maria L. Baldwin,8,Black,1,7,8,53,5,33,1,7,1,7,3,21,5,36,5,36,15,14
2008,490005,Cambridge,Maria L. Baldwin,8,White,10,59,7,41,0,0,0,0,11,65,4,24,2,12,0,0,17,17
2008,490005,Cambridge,Maria L. Baldwin,8,Non-Title 1,15,35,21,49,6,14,1,2,17,40,8,19,10,24,7,17,43,42
2008,490006,Cambridge,Amigos School,8,All Students,1,5,14,70,4,20,1,5,4,20,6,30,6,30,4,20,20,20
2008,490006,Cambridge,Amigos School,8,Low Income,0,0,9,69,3,23,1,8,2,15,2,15,6,46,3,23,13,13
2008,490006,Cambridge,Amigos School,8,Female,1,7,9,64,4,29,0,0,2,14,4,29,6,43,2,14,14,14
2008,490006,Cambridge,Amigos School,8,Hispanic/Latino,0,0,9,69,3,23,1,8,2,15,2,15,5,38,4,31,13,13
2008,490006,Cambridge,Amigos School,8,Title 1,1,5,14,70,4,20,1,5,4,20,6,30,6,30,4,20,20,20
2008,490007,Cambridge,Cambridgeport,8,All Students,2,10,15,75,2,10,1,5,9,45,3,15,6,30,2,10,20,20
2008,490007,Cambridge,Cambridgeport,8,Non-Low Income,2,17,9,75,1,8,0,0,7,58,3,25,2,17,0,0,12,12
2008,490007,Cambridge,Cambridgeport,8,Male,0,0,8,80,2,20,0,0,5,50,1,10,3,30,1,10,10,10
2008,490007,Cambridge,Cambridgeport,8,Female,2,20,7,70,0,0,1,10,4,40,2,20,3,30,1,10,10,10
2008,490007,Cambridge,Cambridgeport,8,Black,0,0,8,80,1,10,1,10,2,20,2,20,4,40,2,20,10,10
2008,490007,Cambridge,Cambridgeport,8,Non-Title 1,2,10,15,75,2,10,1,5,9,45,3,15,6,30,2,10,20,20
2008,490030,Cambridge,Martin Luther King Jr.,8,All Students,1,6,9,53,2,12,5,29,1,6,1,6,7,41,8,47,17,17
2008,490030,Cambridge,Martin Luther King Jr.,8,Low Income,1,10,5,50,2,20,2,20,1,10,0,0,4,40,5,50,10,10
2008,490030,Cambridge,Martin Luther King Jr.,8,Black,0,0,5,50,2,20,3,30,0,0,0,0,4,40,6,60,10,10
2008,490030,Cambridge,Martin Luther King Jr.,8,Title 1,1,6,9,53,2,12,5,29,1,6,1,6,7,41,8,47,17,17
2008,490035,Cambridge,King Open,8,All Students,2,4,35,66,15,28,1,2,8,15,11,21,19,36,15,28,53,53
2008,490035,Cambridge,King Open,8,Non-Low Income,2,8,18,72,5,20,0,0,4,16,7,28,10,40,4,16,25,25
2008,490035,Cambridge,King Open,8,Low Income,0,0,17,61,10,36,1,4,4,14,4,14,9,32,11,39,28,28
2008,490035,Cambridge,King Open,8,Male,1,4,11,46,11,46,1,4,3,13,3,13,7,29,11,46,24,24
2008,490035,Cambridge,King Open,8,Female,1,3,24,83,4,14,0,0,5,17,8,28,12,41,4,14,29,29
2008,490035,Cambridge,King Open,8,Black,0,0,9,60,5,33,1,7,0,0,1,7,8,53,6,40,15,15
2008,490035,Cambridge,King Open,8,White,2,9,14,64,6,27,0,0,7,32,6,27,7,32,2,9,22,22
2008,490035,Cambridge,King Open,8,Special Ed,0,0,8,47,8,47,1,6,1,6,2,12,7,41,7,41,17,17
2008,490035,Cambridge,King Open,8,Non-Title 1,2,5,29,76,7,18,0,0,7,18,11,29,12,32,8,21,38,38
2008,490035,Cambridge,King Open,8,Title 1,0,0,6,40,8,53,1,7,1,7,0,0,7,47,7,47,15,15
2008,490040,Cambridge,Kennedy-Longfellow,8,All Students,12,20,38,64,5,8,4,7,23,38,13,22,10,17,14,23,59,60
2008,490040,Cambridge,Kennedy-Longfellow,8,Non-Low Income,9,32,16,57,2,7,1,4,16,57,7,25,1,4,4,14,28,28
2008,490040,Cambridge,Kennedy-Longfellow,8,Low Income,3,10,22,71,3,10,3,10,7,22,6,19,9,28,10,31,31,32
2008,490040,Cambridge,Kennedy-Longfellow,8,Male,6,21,19,66,2,7,2,7,14,48,6,21,3,10,6,21,29,29
2008,490040,Cambridge,Kennedy-Longfellow,8,Female,6,20,19,63,3,10,2,7,9,29,7,23,7,23,8,26,30,31
2008,490040,Cambridge,Kennedy-Longfellow,8,Black,0,0,13,76,2,12,2,12,3,18,4,24,4,24,6,35,17,17
2008,490040,Cambridge,Kennedy-Longfellow,8,Hispanic/Latino,2,18,7,64,1,9,1,9,2,17,3,25,2,17,5,42,11,12
2008,490040,Cambridge,Kennedy-Longfellow,8,White,8,38,10,48,2,10,1,5,11,52,4,19,3,14,3,14,21,21
2008,490040,Cambridge,Kennedy-Longfellow,8,Special Ed,0,0,2,20,4,40,4,40,0,0,0,0,1,10,9,90,10,10
2008,490040,Cambridge,Kennedy-Longfellow,8,Title 1,12,20,38,64,5,8,4,7,23,38,13,22,10,17,14,23,59,60
2008,490045,Cambridge,Morse,8,All Students,2,6,15,48,11,35,3,10,2,6,6,19,11,35,12,39,31,31
2008,490045,Cambridge,Morse,8,Non-Low Income,2,17,6,50,4,33,0,0,2,17,3,25,4,33,3,25,12,12
2008,490045,Cambridge,Morse,8,Low Income,0,0,9,47,7,37,3,16,0,0,3,16,7,37,9,47,19,19
2008,490045,Cambridge,Morse,8,Male,2,11,6,33,8,44,2,11,2,11,3,17,6,33,7,39,18,18
2008,490045,Cambridge,Morse,8,Female,0,0,9,69,3,23,1,8,0,0,3,23,5,38,5,38,13,13
2008,490045,Cambridge,Morse,8,Black,0,0,5,33,9,60,1,7,0,0,2,13,5,33,8,53,15,15
2008,490045,Cambridge,Morse,8,Title 1,2,6,15,48,11,35,3,10,2,6,6,19,11,35,12,39,31,31
2008,490050,Cambridge,Peabody,8,All Students,7,19,25,68,3,8,2,5,0,0,8,22,18,49,11,30,37,37
2008,490050,Cambridge,Peabody,8,Non-Low Income,3,17,12,67,1,6,2,11,0,0,4,22,9,50,5,28,18,18
2008,490050,Cambridge,Peabody,8,Low Income,4,21,13,68,2,11,0,0,0,0,4,21,9,47,6,32,19,19
2008,490050,Cambridge,Peabody,8,Male,2,13,10,67,1,7,2,13,0,0,3,20,8,53,4,27,15,15
2008,490050,Cambridge,Peabody,8,Female,5,23,15,68,2,9,0,0,0,0,5,23,10,45,7,32,22,22
2008,490050,Cambridge,Peabody,8,Black,2,14,11,79,1,7,0,0,0,0,2,14,8,57,4,29,14,14
2008,490050,Cambridge,Peabody,8,White,3,18,11,65,2,12,1,6,0,0,3,18,10,59,4,24,17,17
2008,490050,Cambridge,Peabody,8,Title 1,7,19,25,68,3,8,2,5,0,0,8,22,18,49,11,30,37,37
2008,490065,Cambridge,John M Tobin,8,All Students,2,8,13,54,6,25,3,13,6,25,5,21,10,42,3,13,24,24
2008,490065,Cambridge,John M Tobin,8,Non-Low Income,2,18,6,55,1,9,2,18,4,36,2,18,3,27,2,18,11,11
2008,490065,Cambridge,John M Tobin,8,Low Income,0,0,7,54,5,38,1,8,2,15,3,23,7,54,1,8,13,13
2008,490065,Cambridge,John M Tobin,8,Male,0,0,6,55,4,36,1,9,2,18,3,27,4,36,2,18,11,11
2008,490065,Cambridge,John M Tobin,8,Female,2,15,7,54,2,15,2,15,4,31,2,15,6,46,1,8,13,13
2008,490065,Cambridge,John M Tobin,8,Black,1,6,7,44,5,31,3,19,2,13,4,25,7,44,3,19,16,16
2008,490065,Cambridge,John M Tobin,8,Title 1,2,8,13,54,6,25,3,13,6,25,5,21,10,42,3,13,24,24
2008,490080,Cambridge,Graham and Parks,8,All Students,7,18,28,72,3,8,1,3,15,38,14,36,6,15,4,10,39,39
2008,490080,Cambridge,Graham and Parks,8,Non-Low Income,7,23,22,71,1,3,1,3,15,48,14,45,1,3,1,3,31,31
2008,490080,Cambridge,Graham and Parks,8,Male,3,15,15,75,2,10,0,0,7,35,9,45,2,10,2,10,20,20
2008,490080,Cambridge,Graham and Parks,8,Female,4,21,13,68,1,5,1,5,8,42,5,26,4,21,2,11,19,19
2008,490080,Cambridge,Graham and Parks,8,White,5,22,18,78,0,0,0,0,12,52,9,39,1,4,1,4,23,23
2008,490080,Cambridge,Graham and Parks,8,Non-Title 1,7,18,28,72,3,8,1,3,15,38,14,36,6,15,4,10,39,39
2008,490090,Cambridge,Fletcher/Maynard Academy,8,All Students,0,0,13,72,5,28,0,0,2,11,3,17,6,33,7,39,18,18
2008,490090,Cambridge,Fletcher/Maynard Academy,8,Non-Low Income,0,0,9,90,1,10,0,0,1,10,1,10,5,50,3,30,10,10
2008,490090,Cambridge,Fletcher/Maynard Academy,8,Male,0,0,8,62,5,38,0,0,2,15,1,8,5,38,5,38,13,13
2008,490090,Cambridge,Fletcher/Maynard Academy,8,Black,0,0,8,80,2,20,0,0,1,10,3,30,2,20,4,40,10,10
2008,490090,Cambridge,Fletcher/Maynard Academy,8,Title 1,0,0,13,72,5,28,0,0,2,11,3,17,6,33,7,39,18,18
2009,490005,Cambridge,Maria L. Baldwin,8,Non-Low Income,10,42,12,50,2,8,0,0,7,29,10,42,3,13,4,17,24,24
2009,490005,Cambridge,Maria L. Baldwin,8,Low Income,1,7,8,57,5,36,0,0,1,8,1,8,4,31,7,54,14,13
2009,490005,Cambridge,Maria L. Baldwin,8,Female,8,40,9,45,3,15,0,0,5,26,4,21,4,21,6,32,20,19
2009,490005,Cambridge,Maria L. Baldwin,8,Black,2,11,9,50,7,39,0,0,0,0,3,18,6,35,8,47,18,17
2009,490005,Cambridge,Maria L. Baldwin,8,White,8,67,4,33,0,0,0,0,5,42,6,50,0,0,1,8,12,12
2009,490005,Cambridge,Maria L. Baldwin,8,Non-Title 1,11,29,20,53,7,18,0,0,8,22,11,30,7,19,11,30,38,37
2009,490005,Cambridge,Maria L. Baldwin,8,All Students,11,29,20,53,7,18,0,0,8,22,11,30,7,19,11,30,38,37
2009,490005,Cambridge,Maria L. Baldwin,8,Male,3,17,11,61,4,22,0,0,3,17,7,39,3,17,5,28,18,18
2009,490005,Cambridge,Maria L. Baldwin,8,Special Ed,0,0,7,58,5,42,0,0,0,0,2,18,1,9,8,73,12,11
2009,490006,Cambridge,Amigos School,8,All Students,6,27,15,68,1,5,0,0,7,32,6,27,6,27,3,14,22,22
2009,490006,Cambridge,Amigos School,8,Non-Low Income,6,50,5,42,1,8,0,0,7,58,2,17,1,8,2,17,12,12
2009,490006,Cambridge,Amigos School,8,Low Income,0,0,10,100,0,0,0,0,0,0,4,40,5,50,1,10,10,10
2009,490006,Cambridge,Amigos School,8,Female,3,23,10,77,0,0,0,0,5,38,2,15,4,31,2,15,13,13
2009,490006,Cambridge,Amigos School,8,Hispanic/Latino,2,15,11,85,0,0,0,0,2,15,4,31,5,38,2,15,13,13
2009,490006,Cambridge,Amigos School,8,Title 1,6,27,15,68,1,5,0,0,7,32,6,27,6,27,3,14,22,22
2009,490007,Cambridge,Cambridgeport,8,All Students,7,17,30,71,3,7,2,5,8,19,13,31,7,17,14,33,42,42
2009,490007,Cambridge,Cambridgeport,8,Non-Low Income,6,27,15,68,1,5,0,0,8,36,8,36,3,14,3,14,22,22
2009,490007,Cambridge,Cambridgeport,8,Male,1,7,11,73,2,13,1,7,3,20,3,20,5,33,4,27,15,15
2009,490007,Cambridge,Cambridgeport,8,Female,6,22,19,70,1,4,1,4,5,19,10,37,2,7,10,37,27,27
2009,490007,Cambridge,Cambridgeport,8,Black,1,6,14,78,2,11,1,6,1,6,3,17,4,22,10,56,18,18
2009,490007,Cambridge,Cambridgeport,8,White,4,33,8,67,0,0,0,0,5,42,6,50,1,8,0,0,12,12
2009,490007,Cambridge,Cambridgeport,8,Non-Title 1,7,17,30,71,3,7,2,5,8,19,13,31,7,17,14,33,42,42
2009,490007,Cambridge,Cambridgeport,8,Low Income,1,5,15,75,2,10,2,10,0,0,5,25,4,20,11,55,20,20
2009,490007,Cambridge,Cambridgeport,8,Special Ed,0,0,8,62,3,23,2,15,0,0,1,8,1,8,11,85,13,13
2009,490030,Cambridge,Martin Luther King Jr.,8,All Students,0,0,12,57,2,10,7,33,1,5,3,14,2,10,15,71,21,21
2009,490030,Cambridge,Martin Luther King Jr.,8,Low Income,0,0,6,55,1,9,4,36,0,0,2,18,2,18,7,64,11,11
2009,490030,Cambridge,Martin Luther King Jr.,8,Black,0,0,7,50,1,7,6,43,0,0,1,7,1,7,12,86,14,14
2009,490030,Cambridge,Martin Luther King Jr.,8,Special Ed,0,0,6,43,1,7,7,50,0,0,1,7,1,7,12,86,14,14
2009,490030,Cambridge,Martin Luther King Jr.,8,Non-Low Income,0,0,6,60,1,10,3,30,1,10,1,10,0,0,8,80,10,10
2009,490030,Cambridge,Martin Luther King Jr.,8,Male,0,0,6,50,1,8,5,42,1,8,1,8,2,17,8,67,12,12
2009,490030,Cambridge,Martin Luther King Jr.,8,Title 1,0,0,12,57,2,10,7,33,1,5,3,14,2,10,15,71,21,21
2009,490035,Cambridge,King Open,8,All Students,5,10,26,54,15,31,2,4,10,21,9,19,16,33,13,27,48,48
2009,490035,Cambridge,King Open,8,Low Income,0,0,9,39,12,52,2,9,1,4,2,9,9,39,11,48,23,23
2009,490035,Cambridge,King Open,8,Female,4,18,12,55,5,23,1,5,4,18,5,23,6,27,7,32,22,22
2009,490035,Cambridge,King Open,8,Black,0,0,11,61,5,28,2,11,0,0,3,17,7,39,8,44,18,18
2009,490035,Cambridge,King Open,8,White,4,17,13,54,7,29,0,0,8,33,6,25,8,33,2,8,24,24
2009,490035,Cambridge,King Open,8,Special Ed,0,0,5,38,7,54,1,8,0,0,1,8,5,38,7,54,13,13
2009,490035,Cambridge,King Open,8,Non-Low Income,5,20,17,68,3,12,0,0,9,36,7,28,7,28,2,8,25,25
2009,490035,Cambridge,King Open,8,Male,1,4,14,54,10,38,1,4,6,23,4,15,10,38,6,23,26,26
2009,490035,Cambridge,King Open,8,Title 1,5,10,26,54,15,31,2,4,10,21,9,19,16,33,13,27,48,48
2009,490040,Cambridge,Kennedy-Longfellow,8,Special Ed,0,0,4,24,10,59,3,18,0,0,0,0,1,6,16,94,17,17
2009,490040,Cambridge,Kennedy-Longfellow,8,Title 1,11,19,35,59,10,17,3,5,8,14,12,20,17,29,22,37,59,59
2009,490040,Cambridge,Kennedy-Longfellow,8,Non-Low Income,7,30,13,57,3,13,0,0,8,35,5,22,5,22,5,22,23,23
2009,490040,Cambridge,Kennedy-Longfellow,8,Low Income,4,11,22,61,7,19,3,8,0,0,7,19,12,33,17,47,36,36
2009,490040,Cambridge,Kennedy-Longfellow,8,Male,3,9,20,61,7,21,3,9,4,12,3,9,8,24,18,55,33,33
2009,490040,Cambridge,Kennedy-Longfellow,8,All Students,11,19,35,59,10,17,3,5,8,14,12,20,17,29,22,37,59,59
2009,490040,Cambridge,Kennedy-Longfellow,8,Female,8,31,15,58,3,12,0,0,4,15,9,35,9,35,4,15,26,26
2009,490040,Cambridge,Kennedy-Longfellow,8,Black,3,15,9,45,7,35,1,5,0,0,3,15,6,30,11,55,20,20
2009,490040,Cambridge,Kennedy-Longfellow,8,White,6,22,19,70,2,7,0,0,6,22,7,26,8,30,6,22,27,27
2009,490045,Cambridge,Morse,8,Low Income,1,8,10,83,1,8,0,0,1,8,1,8,8,67,2,17,12,12
2009,490045,Cambridge,Morse,8,Male,1,7,10,71,2,14,1,7,2,14,4,29,6,43,2,14,14,14
2009,490045,Cambridge,Morse,8,Black,1,10,7,70,2,20,0,0,1,10,2,20,4,40,3,30,10,10
2009,490045,Cambridge,Morse,8,All Students,1,5,15,75,3,15,1,5,2,10,4,20,10,50,4,20,20,20
2009,490045,Cambridge,Morse,8,Title 1,1,5,15,75,3,15,1,5,2,10,4,20,10,50,4,20,20,20
2009,490050,Cambridge,Peabody,8,All Students,13,28,30,64,4,9,0,0,9,19,11,23,9,19,18,38,47,47
2009,490050,Cambridge,Peabody,8,Low Income,3,12,19,76,3,12,0,0,1,4,6,24,7,28,11,44,25,25
2009,490050,Cambridge,Peabody,8,Male,5,31,9,56,2,13,0,0,5,31,2,13,2,13,7,44,16,16
2009,490050,Cambridge,Peabody,8,Female,8,26,21,68,2,6,0,0,4,13,9,29,7,23,11,35,31,31
2009,490050,Cambridge,Peabody,8,Black,3,13,18,75,3,13,0,0,1,4,6,25,6,25,11,46,24,24
2009,490050,Cambridge,Peabody,8,White,7,47,8,53,0,0,0,0,5,33,3,20,3,20,4,27,15,15
2009,490050,Cambridge,Peabody,8,Special Ed,1,7,10,71,3,21,0,0,1,7,0,0,2,14,11,79,14,14
2009,490050,Cambridge,Peabody,8,Non-Low Income,10,45,11,50,1,5,0,0,8,36,5,23,2,9,7,32,22,22
2009,490050,Cambridge,Peabody,8,Title 1,13,28,30,64,4,9,0,0,9,19,11,23,9,19,18,38,47,47
2009,490065,Cambridge,John M Tobin,8,Non-Low Income,2,17,9,75,1,8,0,0,3,25,6,50,2,17,1,8,12,12
2009,490065,Cambridge,John M Tobin,8,Low Income,1,8,8,62,2,15,2,15,0,0,3,23,7,54,3,23,13,13
2009,490065,Cambridge,John M Tobin,8,Female,1,8,10,83,0,0,1,8,1,8,5,42,4,33,2,17,12,12
2009,490065,Cambridge,John M Tobin,8,Black,0,0,10,83,0,0,2,17,0,0,6,50,4,33,2,17,12,12
2009,490065,Cambridge,John M Tobin,8,Title 1,3,12,17,68,3,12,2,8,3,12,9,36,9,36,4,16,25,25
2009,490065,Cambridge,John M Tobin,8,All Students,3,12,17,68,3,12,2,8,3,12,9,36,9,36,4,16,25,25
2009,490065,Cambridge,John M Tobin,8,Male,2,15,7,54,3,23,1,8,2,15,4,31,5,38,2,15,13,13
2009,490080,Cambridge,Graham and Parks,8,All Students,9,21,26,62,6,14,1,2,14,33,13,31,7,17,8,19,42,42
2009,490080,Cambridge,Graham and Parks,8,Non-Low Income,9,32,17,61,2,7,0,0,13,46,12,43,2,7,1,4,28,28
2009,490080,Cambridge,Graham and Parks,8,Male,6,23,15,58,4,15,1,4,11,42,7,27,3,12,5,19,26,26
2009,490080,Cambridge,Graham and Parks,8,Female,3,19,11,69,2,13,0,0,3,19,6,38,4,25,3,19,16,16
2009,490080,Cambridge,Graham and Parks,8,White,8,32,16,64,1,4,0,0,12,48,9,36,2,8,2,8,25,25
2009,490080,Cambridge,Graham and Parks,8,Special Ed,2,18,4,36,4,36,1,9,2,18,2,18,1,9,6,55,11,11
2009,490080,Cambridge,Graham and Parks,8,Low Income,0,0,9,64,4,29,1,7,1,7,1,7,5,36,7,50,14,14
2009,490080,Cambridge,Graham and Parks,8,Black,1,10,5,50,3,30,1,10,1,10,0,0,5,50,4,40,10,10
2009,490080,Cambridge,Graham and Parks,8,Non-Title 1,9,21,26,62,6,14,1,2,14,33,13,31,7,17,8,19,42,42
2009,490090,Cambridge,Fletcher/Maynard Academy,8,Title 1,0,0,9,69,4,31,0,0,0,0,3,23,7,54,3,23,13,13
2009,490090,Cambridge,Fletcher/Maynard Academy,8,All Students,0,0,9,69,4,31,0,0,0,0,3,23,7,54,3,23,13,13
2010,490005,Cambridge,Maria L. Baldwin,8,All Students,13,31,21,50,7,17,1,2,13,31,10,24,8,19,11,26,42,42
